Customer ID,Gender,Age,Senior Citizen,Married,Dependents,City,State,Tenure in Months,Tenure Bucket,Contract,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Revenue,Satisfaction Score,Churn Score,CLTV,Churned,Churn Label,Churn Category,Churn Reason,At Risk Flag
9053-JZFKV,Male,25,No,No,No,Redway,California,67,49-72,Two Year,Fiber Optic,Credit Card,116.2,7752.3,10022.26,2,82,4495,1,Yes,Other,Don't know,Normal
2530-ENDWQ,Female,55,No,Yes,No,Rio Dell,California,71,49-72,Two Year,Fiber Optic,Bank Withdrawal,93.7,6585.35,9462.27,3,91,4296,1,Yes,Competitor,Competitor offered more data,Normal
6615-ZGEDR,Male,42,No,No,No,Smith River,California,1,0-12,Month-to-Month,,Mailed Check,19.7,19.7,21.61,2,90,5707,1,Yes,Attitude,Attitude of service provider,Normal
9250-WYPLL,Female,20,No,No,No,Fallbrook,California,5,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,75.55,413.65,589.75,2,79,4600,1,Yes,Competitor,Competitor made better offer,Normal
2754-XBHTB,Female,40,No,No,No,Amador City,California,9,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,77.65,714.15,920.07,2,96,3847,1,Yes,Competitor,Competitor made better offer,Normal
7055-VKGDA,Male,31,No,No,No,Clarksburg,California,54,49-72,One Year,Fiber Optic,Credit Card,105.4,5643.4,8342.32,1,87,4406,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
0754-UKWQP,Male,63,No,No,No,Cool,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,95.85,197.7,272.56,1,66,3790,1,Yes,Competitor,Competitor had better devices,Normal
7493-TPUWZ,Male,64,No,No,No,Diamond Springs,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.15,79.15,103.63,1,85,4243,1,Yes,Competitor,Competitor had better devices,Normal
1577-HKTFG,Female,42,No,Yes,No,Elk Grove,California,30,25-48,Month-to-Month,,Bank Withdrawal,19.65,655.85,1116.65,1,79,2486,1,Yes,Attitude,Attitude of support person,Normal
8752-STIVR,Female,61,No,No,No,Elmira,California,4,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.0,303.15,413.43,3,69,2085,1,Yes,Dissatisfaction,Limited range of services,Normal
4558-FANTW,Female,30,No,Yes,No,Fair Oaks,California,17,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,91.85,1574.45,2287.6000000000004,1,89,5643,1,Yes,Price,Lack of affordable download/upload speed,Normal
7623-TRNQN,Male,34,No,No,Yes,Jackson,California,1,0-12,Month-to-Month,DSL,Mailed Check,49.9,49.9,89.5,2,72,3113,1,Yes,Price,Extra data charges,Normal
9330-IJWIO,Female,54,No,No,No,Kirkwood,California,13,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,100.35,1358.85,1412.9,1,69,2008,1,Yes,Price,Price too high,Normal
1842-EZJMK,Male,28,No,Yes,No,Orangevale,California,50,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,103.7,5071.05,6741.4400000000005,1,82,5897,1,Yes,Competitor,Competitor had better devices,Normal
8079-XRJRS,Male,39,No,Yes,No,Pleasant Grove,California,65,49-72,One Year,Fiber Optic,Bank Withdrawal,89.75,5769.6,8957.33,1,72,6110,1,Yes,Dissatisfaction,Network reliability,Normal
8073-IJDCM,Female,44,No,No,No,Rescue,California,1,0-12,Month-to-Month,,Mailed Check,20.3,20.3,46.67,3,67,3830,1,Yes,Price,Long distance charges,Normal
2869-ADAWR,Female,41,No,No,No,Sutter Creek,California,45,25-48,Month-to-Month,Fiber Optic,Credit Card,89.3,4016.85,4607.62,2,90,4880,1,Yes,Dissatisfaction,Poor expertise of online support,Normal
9894-EZEWG,Female,31,No,No,No,Walnut Grove,California,1,0-12,Month-to-Month,Fiber Optic,Credit Card,74.3,74.3,113.96,1,69,5996,1,Yes,Competitor,Competitor had better devices,Normal
7851-FLGGQ,Male,49,No,No,No,Wheatland,California,1,0-12,Month-to-Month,Cable,Mailed Check,44.65,44.65,44.65,1,66,3704,1,Yes,Competitor,Competitor had better devices,Normal
0637-UBJRP,Male,40,No,Yes,No,Wilton,California,13,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,84.05,1095.3,1460.29,1,77,4745,1,Yes,Competitor,Competitor offered higher download speeds,Normal
0940-OUQEC,Male,54,No,No,No,Winters,California,10,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,80.7,788.8,971.08,1,77,3492,1,Yes,Competitor,Competitor offered more data,Normal
0702-PGIBZ,Male,28,No,No,No,Dutch Flat,California,4,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,101.7,364.55,467.71,2,91,2777,1,Yes,Competitor,Competitor made better offer,Normal
1963-VAUKV,Female,31,No,No,No,Kyburz,California,1,0-12,Month-to-Month,,Mailed Check,20.4,20.4,42.52,3,92,3663,1,Yes,Price,Long distance charges,Normal
3058-HJCUY,Male,36,No,Yes,No,Rancho Cordova,California,41,25-48,One Year,Fiber Optic,Bank Withdrawal,102.6,4213.35,6056.65,1,84,2098,1,Yes,Competitor,Competitor had better devices,Normal
3259-FDWOY,Male,60,No,Yes,No,Elk Grove,California,71,49-72,Two Year,Fiber Optic,Bank Withdrawal,106.0,7723.7,11084.84,3,81,4072,1,Yes,Competitor,Competitor offered higher download speeds,Normal
0807-ZABDG,Female,43,No,No,Yes,Woodland,California,3,0-12,Month-to-Month,Cable,Mailed Check,55.1,154.65,232.77,1,90,4412,1,Yes,Competitor,Competitor offered higher download speeds,Normal
5748-RNCJT,Male,58,No,No,No,Sacramento,California,69,49-72,Two Year,Fiber Optic,Bank Withdrawal,106.5,7348.8,9203.52,3,81,4859,1,Yes,Competitor,Competitor offered higher download speeds,Normal
7739-LAXOG,Female,51,No,Yes,No,Sacramento,California,32,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,91.05,2954.5,4525.9400000000005,1,80,3590,1,Yes,Competitor,Competitor offered more data,Normal
6034-ZRYCV,Female,51,No,Yes,No,Sacramento,California,72,49-72,Two Year,Cable,Bank Withdrawal,54.2,3937.45,3937.45,3,66,4481,1,Yes,Competitor,Competitor offered more data,Normal
2079-FBMZK,Female,50,No,No,No,Antelope,California,6,0-12,Month-to-Month,Fiber Optic,Mailed Check,69.25,418.4,654.56,1,77,5816,1,Yes,Competitor,Competitor made better offer,Normal
6608-QQLVK,Male,35,No,No,No,Bangor,California,1,0-12,Month-to-Month,DSL,Bank Withdrawal,50.5,50.5,90.08,3,83,2077,1,Yes,Competitor,Competitor made better offer,Normal
6302-JGYRJ,Male,37,No,No,No,Chico,California,31,25-48,One Year,DSL,Mailed Check,79.45,2587.7,2795.71,1,67,2872,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
3685-YLCMQ,Male,34,No,No,No,Dobbins,California,58,49-72,One Year,Fiber Optic,Bank Withdrawal,104.65,6219.6,8645.720000000001,2,66,5411,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
8761-NSOBC,Male,41,No,No,No,Gridley,California,44,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,100.55,4398.15,6286.629999999999,2,81,3486,1,Yes,Dissatisfaction,Network reliability,Normal
8413-VONUO,Male,34,No,No,No,Grimes,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,95.65,167.3,200.82,3,82,5332,1,Yes,Dissatisfaction,Limited range of services,Normal
9223-UCPVT,Female,49,No,No,No,Orland,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,94.4,94.4,112.74,3,77,5764,1,Yes,Price,Lack of affordable download/upload speed,Normal
4351-QLCSU,Female,47,No,No,No,Quincy,California,1,0-12,Month-to-Month,DSL,Credit Card,55.0,55.0,87.74000000000001,1,91,3809,1,Yes,Price,Long distance charges,Normal
5419-JPRRN,Male,32,No,No,No,Rough And Ready,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,101.45,101.45,111.83,1,77,4390,1,Yes,Price,Extra data charges,Normal
2100-BDNSN,Female,39,No,Yes,No,Strawberry Valley,California,5,0-12,Month-to-Month,DSL,Bank Withdrawal,67.95,350.3,444.8,3,69,3889,1,Yes,Price,Price too high,Normal
0488-GSLFR,Female,41,No,No,No,Taylorsville,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.5,69.5,77.81,1,91,3365,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
9318-NKNFC,Male,53,No,No,No,Twain,California,1,0-12,Month-to-Month,,Mailed Check,18.85,18.85,59.34,1,90,4132,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
9728-FTTVZ,Female,44,No,No,No,Williams,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.2,69.2,92.92,3,82,4073,1,Yes,Dissatisfaction,Lack of self-service on Website,Normal
7254-IQWOZ,Male,30,No,No,No,Redding,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.65,69.65,98.35,1,67,5258,1,Yes,Dissatisfaction,Network reliability,Normal
0742-NXBGR,Female,64,No,No,No,Adin,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,82.3,82.3,115.71,1,71,4278,1,Yes,Competitor,Competitor had better devices,Normal
6110-OHIHY,Male,33,No,No,No,Burney,California,3,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.25,267.6,426.88,2,89,4183,1,Yes,Competitor,Competitor offered higher download speeds,Normal
5889-LFOLL,Female,27,No,No,No,Canby,California,13,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,84.6,1115.2,1582.68,1,77,2659,1,Yes,Competitor,Competitor offered more data,Normal
5708-EVONK,Female,37,No,Yes,No,Cassel,California,58,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,93.4,5435.6,5647.3,1,73,5989,1,Yes,Other,Don't know,Normal
8708-XPXHZ,Female,25,No,Yes,No,Castella,California,42,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,94.2,4186.3,4473.58,1,95,5458,1,Yes,Competitor,Competitor had better devices,Normal
7016-BPGEU,Female,53,No,No,No,Dunsmuir,California,29,25-48,Month-to-Month,Cable,Credit Card,25.1,712.85,712.85,1,81,2796,1,Yes,Competitor,Competitor offered higher download speeds,Normal
6876-ADESB,Male,22,No,No,Yes,Etna,California,1,0-12,Month-to-Month,Cable,Bank Withdrawal,48.95,48.95,83.35,1,65,3913,1,Yes,Competitor,Competitor offered higher download speeds,Normal
1963-SVUCV,Male,59,No,No,No,Flournoy,California,1,0-12,Month-to-Month,DSL,Bank Withdrawal,45.3,45.3,103.67,2,78,5774,1,Yes,Competitor,Competitor offered higher download speeds,Normal
0220-EBGCE,Male,58,No,No,No,Escondido,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,85.85,167.3,195.58,1,67,3273,1,Yes,Competitor,Competitor made better offer,Normal
2754-VDLTR,Male,54,No,No,No,Greenview,California,10,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,95.2,930.4,1286.7,2,69,4922,1,Yes,Competitor,Competitor offered more data,Normal
3190-XFANI,Male,42,No,No,No,Happy Camp,California,49,49-72,One Year,Fiber Optic,Bank Withdrawal,100.6,5069.65,5999.179999999999,2,82,5585,1,Yes,Competitor,Competitor offered more data,Normal
7551-DACSP,Male,49,No,Yes,Yes,Hat Creek,California,6,0-12,Month-to-Month,DSL,Mailed Check,55.3,324.25,335.41,2,91,3878,1,Yes,Competitor,Competitor made better offer,Normal
0520-FDVVT,Male,26,No,No,No,Lewiston,California,35,25-48,One Year,Fiber Optic,Bank Withdrawal,102.35,3626.1,5020.5,3,80,2473,1,Yes,Price,Price too high,Normal
1444-VVSGW,Male,51,No,Yes,No,Los Molinos,California,70,49-72,One Year,Fiber Optic,Credit Card,115.65,7968.85,9180.75,2,91,5563,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
5712-PTIWW,Male,46,No,No,No,Mcarthur,California,2,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.85,152.45,184.73,2,91,3280,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
3315-TOTBP,Male,29,No,No,No,Mill Creek,California,15,13-24,Month-to-Month,Fiber Optic,Mailed Check,76.0,1130.85,1803.75,1,74,4938,1,Yes,Dissatisfaction,Lack of self-service on Website,Normal
1518-VOWAV,Female,31,No,No,No,Fallbrook,California,9,0-12,Month-to-Month,DSL,Bank Withdrawal,74.65,703.55,1031.42,1,90,5900,1,Yes,Competitor,Competitor made better offer,Normal
5909-ECHUI,Female,49,No,No,No,Oak Run,California,1,0-12,Month-to-Month,DSL,Bank Withdrawal,56.25,56.25,82.39,1,71,3065,1,Yes,Price,Lack of affordable download/upload speed,Normal
1309-BXVOQ,Male,27,No,Yes,No,Old Station,California,21,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,106.1,2249.95,2708.38,1,69,3584,1,Yes,Price,Long distance charges,Normal
2856-HYAPG,Female,62,No,No,No,Platina,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,68.65,68.65,81.05000000000001,2,91,3052,1,Yes,Price,Price too high,Normal
4488-PSYCG,Male,24,No,No,No,Seiad Valley,California,16,13-24,Month-to-Month,,Bank Withdrawal,20.25,327.45,664.0899999999999,1,83,4327,1,Yes,Price,Long distance charges,Normal
6906-ANDWJ,Male,39,No,Yes,No,Vina,California,15,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,74.9,1107.25,1626.7,2,90,2510,1,Yes,Dissatisfaction,Lack of self-service on Website,Normal
1031-IIDEO,Female,51,No,No,No,Sierra City,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,70.85,70.85,97.9,3,72,2874,1,Yes,Dissatisfaction,Network reliability,Normal
5832-XKAES,Male,56,No,No,No,Sierraville,California,2,0-12,Month-to-Month,Fiber Optic,Credit Card,69.8,134.7,210.14,1,74,2320,1,Yes,Other,Don't know,Normal
4701-AHWMW,Male,30,No,Yes,No,Susanville,California,55,49-72,Month-to-Month,DSL,Bank Withdrawal,54.55,2978.3,3028.3,1,69,6041,1,Yes,Attitude,Attitude of service provider,Normal
9210-IAHGH,Female,57,No,No,No,Wendel,California,7,0-12,Month-to-Month,DSL,Credit Card,70.75,450.8,614.25,1,84,2248,1,Yes,Attitude,Attitude of support person,Normal
0023-XUOPT,Female,26,No,Yes,No,Carnelian Bay,California,13,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,94.1,1215.6,1781.88,1,75,2973,1,Yes,Other,Don't know,Normal
4592-IWTJI,Female,46,No,Yes,Yes,Homewood,California,3,0-12,Month-to-Month,Cable,Credit Card,29.7,91.7,91.7,1,84,2613,1,Yes,Attitude,Attitude of support person,Normal
6518-LGAOV,Female,60,No,Yes,No,San Diego,California,38,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,105.0,4026.4,4751.4400000000005,1,92,2341,1,Yes,Other,Don't know,Normal
7242-QZLXF,Male,20,No,No,Yes,San Diego,California,1,0-12,Month-to-Month,Cable,Bank Withdrawal,25.3,25.3,35.3,2,91,5421,1,Yes,Competitor,Competitor made better offer,Normal
4576-CSAJH,Male,22,No,No,No,San Diego,California,22,13-24,One Year,DSL,Credit Card,55.15,1193.05,1930.71,3,90,5866,1,Yes,Competitor,Competitor made better offer,Normal
1000-AJSLD,Male,25,No,No,No,San Diego,California,1,0-12,Month-to-Month,,Mailed Check,20.1,20.1,24.21,1,90,4389,1,Yes,Competitor,Competitor made better offer,Normal
1062-LHZOD,Male,49,No,Yes,No,San Diego,California,1,0-12,Month-to-Month,Fiber Optic,Mailed Check,69.9,69.9,74.89,1,90,2100,1,Yes,Competitor,Competitor made better offer,Normal
9600-NAXZN,Male,39,No,No,No,San Diego,California,43,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,101.4,4528.0,6662.52,1,90,3370,1,Yes,Competitor,Competitor made better offer,Normal
6457-USBER,Male,34,No,No,No,San Diego,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,80.8,80.8,122.57,3,90,4424,1,Yes,Competitor,Competitor made better offer,Normal
4662-EKDPQ,Male,44,No,No,No,San Diego,California,2,0-12,Month-to-Month,Cable,Bank Withdrawal,62.05,118.3,192.88,1,90,5344,1,Yes,Competitor,Competitor made better offer,Normal
9259-PACGQ,Female,19,No,Yes,No,Los Angeles,California,34,25-48,Month-to-Month,Cable,Bank Withdrawal,62.65,2274.9,3679.78,1,91,3918,1,Yes,Competitor,Competitor had better devices,Normal
4415-IJZTP,Female,33,No,No,No,Los Angeles,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,74.5,74.5,88.11,1,69,2016,1,Yes,Competitor,Competitor had better devices,Normal
1465-VINDH,Female,31,No,Yes,No,Los Angeles,California,10,0-12,Month-to-Month,Fiber Optic,Credit Card,102.1,1068.85,1389.55,3,78,3596,1,Yes,Competitor,Competitor offered higher download speeds,Normal
2810-FTLEM,Female,21,No,No,No,Los Angeles,California,16,13-24,Month-to-Month,DSL,Bank Withdrawal,50.15,762.25,990.41,2,69,4254,1,Yes,Competitor,Competitor offered higher download speeds,Normal
1925-TIBLE,Female,62,No,Yes,No,Los Angeles,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,86.5,582.5,760.77,1,74,3887,1,Yes,Competitor,Competitor offered higher download speeds,Normal
1447-GIQMR,Male,54,No,Yes,No,Los Angeles,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.15,69.15,71.35000000000001,2,87,4179,1,Yes,Competitor,Competitor offered more data,Normal
0872-NXJYS,Female,40,No,No,No,West Hollywood,California,9,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.55,723.4,1132.09,1,81,3246,1,Yes,Competitor,Competitor offered more data,Normal
9412-ARGBX,Female,47,No,No,No,Downey,California,48,25-48,Two Year,Fiber Optic,Credit Card,95.5,4627.85,6045.77,2,90,2459,1,Yes,Competitor,Competitor made better offer,Normal
2737-WFVYW,Female,28,No,No,No,Marina Del Rey,California,2,0-12,Month-to-Month,DSL,Bank Withdrawal,45.25,85.5,95.5,1,74,4566,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
9850-OWRHQ,Female,55,No,Yes,No,Torrance,California,3,0-12,Month-to-Month,Fiber Optic,Credit Card,74.1,228.0,276.87,1,69,5657,1,Yes,Dissatisfaction,Lack of self-service on Website,Normal
8676-TRMJS,Male,27,No,No,No,Torrance,California,3,0-12,Month-to-Month,Fiber Optic,Credit Card,75.0,209.1,312.57,1,88,3190,1,Yes,Dissatisfaction,Limited range of services,Normal
8182-PNAGI,Male,50,No,No,No,Pico Rivera,California,12,0-12,Month-to-Month,DSL,Bank Withdrawal,50.25,593.75,1272.71,1,67,3624,1,Yes,Price,Extra data charges,Normal
2180-DXNEG,Female,46,No,No,No,Harbor City,California,12,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,96.0,1062.1,1368.58,1,89,5239,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
5515-AKOAJ,Female,38,No,No,No,Hawaiian Gardens,California,54,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,100.1,5440.9,7699.719999999999,1,75,5763,1,Yes,Dissatisfaction,Service dissatisfaction,Normal
8976-OQHGT,Female,38,No,Yes,Yes,Lomita,California,4,0-12,Month-to-Month,DSL,Credit Card,56.5,235.1,405.94,2,91,5758,1,Yes,Dissatisfaction,Lack of self-service on Website,Normal
5294-CDGWY,Male,51,No,Yes,No,Long Beach,California,51,49-72,One Year,DSL,Bank Withdrawal,59.3,3014.65,3014.65,1,95,5633,1,Yes,Other,Don't know,Normal
5295-PCJOO,Male,44,No,No,Yes,Long Beach,California,4,0-12,Month-to-Month,Cable,Bank Withdrawal,49.4,184.4,233.48,1,84,4455,1,Yes,Other,Don't know,Normal
9863-JZAIC,Male,60,No,No,No,Long Beach,California,35,25-48,Month-to-Month,Cable,Credit Card,55.0,2010.55,3723.1,1,91,2220,1,Yes,Other,Don't know,Normal
7660-HDPJV,Female,51,No,No,No,Long Beach,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.2,69.2,79.28,2,81,2637,1,Yes,Dissatisfaction,Poor expertise of online support,Normal
7931-PXHFC,Male,46,No,No,No,Duarte,California,38,25-48,One Year,Cable,Credit Card,62.3,2354.8,4110.780000000001,3,83,3818,1,Yes,Dissatisfaction,Poor expertise of phone support,Normal
4919-MOAVT,Male,53,No,No,No,Pasadena,California,3,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.65,220.1,338.24,2,84,2421,1,Yes,Competitor,Competitor offered higher download speeds,Normal
3090-HAWSU,Male,44,No,No,No,Pasadena,California,61,49-72,Two Year,Fiber Optic,Credit Card,111.6,6876.05,7353.070000000001,1,87,4495,1,Yes,Competitor,Competitor offered more data,Normal
9820-RMCQV,Female,43,No,No,No,San Marino,California,11,0-12,Month-to-Month,DSL,Credit Card,48.55,501.0,840.11,1,92,4444,1,Yes,Competitor,Competitor made better offer,Normal
7839-QRKXN,Female,62,No,No,No,Glendale,California,1,0-12,Month-to-Month,,Credit Card,20.2,20.2,68.45,1,69,4197,1,Yes,Price,Long distance charges,Normal
5204-QZXPU,Male,50,No,No,No,Glendale,California,19,13-24,Month-to-Month,DSL,Bank Withdrawal,39.65,733.35,733.35,1,78,2933,1,Yes,Competitor,Competitor had better devices,Normal
4597-ELFTS,Male,57,No,No,No,Glendale,California,56,49-72,One Year,,Bank Withdrawal,24.9,1334.0,1478.48,3,92,5327,1,Yes,Attitude,Attitude of support person,Normal
8450-JOVAH,Male,62,No,Yes,Yes,Agoura Hills,California,2,0-12,Month-to-Month,DSL,Credit Card,56.7,113.55,124.89,1,77,5560,1,Yes,Competitor,Competitor offered higher download speeds,Normal
1113-IUJYX,Female,59,No,Yes,No,Winnetka,California,14,13-24,One Year,Fiber Optic,Credit Card,105.95,1348.9,1427.72,1,84,5887,1,Yes,Competitor,Competitor offered higher download speeds,Normal
7758-XKCBS,Male,56,No,No,No,Reseda,California,15,13-24,Month-to-Month,DSL,Bank Withdrawal,29.7,438.25,528.25,1,82,5518,1,Yes,Competitor,Competitor offered more data,Normal
8992-JQYUN,Male,40,No,Yes,No,San Fernando,California,1,0-12,Month-to-Month,DSL,Bank Withdrawal,50.35,50.35,50.35,1,65,4526,1,Yes,Competitor,Competitor offered more data,Normal
0617-AQNWT,Female,61,No,Yes,No,North Hills,California,64,49-72,Two Year,DSL,Bank Withdrawal,47.85,3147.5,3147.5,1,66,6347,1,Yes,Competitor,Competitor made better offer,Normal
2446-PLQVO,Male,32,No,No,No,Santa Clarita,California,1,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,70.3,70.3,75.97,2,78,4512,1,Yes,Other,Don't know,Normal
8784-CGILN,Female,34,No,No,No,Tarzana,California,18,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,99.85,1776.95,2433.77,1,91,3068,1,Yes,Dissatisfaction,Product dissatisfaction,Normal
9451-LPGOO,Male,22,No,No,No,Fallbrook,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,86.8,620.35,834.62,2,66,3780,1,Yes,Competitor,Competitor made better offer,Normal
2025-JKFWI,Male,31,No,No,No,Burbank,California,13,13-24,Month-to-Month,Fiber Optic,Credit Card,99.0,1301.7,1615.52,1,81,3493,1,Yes,Price,Lack of affordable download/upload speed,Normal
4078-SAYYN,Female,45,No,No,No,Burbank,California,11,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,100.75,1129.75,1664.79,2,65,2229,1,Yes,Price,Long distance charges,Normal
9940-HPQPG,Female,58,No,Yes,No,North Hollywood,California,9,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,91.75,865.8,1063.8,1,91,4176,1,Yes,Price,Extra data charges,Normal
6618-RYATB,Female,56,No,No,No,North Hollywood,California,1,0-12,Month-to-Month,Fiber Optic,Credit Card,79.55,79.55,84.64999999999999,2,93,5571,1,Yes,Price,Price too high,Normal
